163.202275	754.2526626
163.202275	787.1276626


163.202275	787.1276626
244.688	776.1434326


244.688	776.1434326
244.688	627.4554326


230	534.2840576
410.015625	534.2840576


244.688	627.4554326
230	534.2840576


551.733904006199	534.338781592335
410.015625	534.2840576




162.84375	819.9871826
162.84375	754.2371826
163.5608	754.2681426
192.21975	732.2996826
192.21975	677.7674326
164.27532	655.7059326
162.84375	491.4246826
522.875	491.4246826
523.59418	491.3875726
567.25	558.0218526
524.04509	577.2684326
297.15625	577.1434326
297.15625	819.9871826
162.84375	819.9871826
