242.349555323156	548.882212045309
300.92603265	501.80560115


227.514340535675	521.06605441234
280.01438385	619.50409535


280.01438385	619.50409535
366.4700065	651.10132355


366.4700065	651.10132355
493.84726375	650.1094823


578.2223395	562.733139
611.2368678	587.8124061


493.84726375	650.1094823
558.55199734	625.74797214


558.55199734	625.74797214
611.2368678	587.8124061


300.92603265	501.80560115
395.3232268	476.18775872


395.3232268	476.18775872
506.4011889	460.6441895


506.4011889	460.6441895
588.97272425	437.31230505


588.97272425	437.31230505
632.87678295	397.7331164


632.87678295	397.7331164
632.75193728	355.91047728


632.75193728	355.91047728
610.9941123	316.8508245


610.9941123	316.8508245
542.5370729	283.24629855


542.5370729	283.24629855
505.36080835	275.4532602


505.36080835	275.4532602
388.04056305	274.79203275


388.04056305	274.79203275
289.62056415	302.0912822


289.62056415	302.0912822
236.38775995	354.1865627


228.44626485	390.90843975
236.38775995	354.1865627




190.3682991	388.6413718
266.5242306	393.1755077
270.1307687	372.3939341
304.8794787	328.7056889
380.827258	301.5009005
477.5132893	297.3918439
551.8658184	312.9779206
592.4406594	343.2526938
598.1974317	380.9898916
570.4539507	411.8314312
510.2505969	430.959798
361.9616909	456.0392123
271.1017906	483.1967702
220.8167312	526.8850154
213.6727849	584.1756549
257.3687675	640.2383004
350.031994	672.9690614
473.629202	677.692115
582.5917236	652.8960839
646.3323713	599.7617316
580.3033147	549.6031974
576.1413643	575.8630806
514.0653255	622.5268496
382.908019	629.2335857
302.6600002	598.7698903
291.4932491	551.9644297
330.7502747	520.4144321
502.5517809	490.328581
607.4914978	462.7931789
667.5561342	414.4763412
676.0178959	350.3845046
629.5475652	290.4489552
533.2083274	253.5146765
395.2538681	248.083165
274.3616496	275.4768755
202.6447512	335.9791913
190.3682991	388.6413718
