444.285715	881.4285726
462.857145	831.4285726


462.857145	831.4285726
500	728.5714276


500	728.5714276
504.285715	701.4285726


504.285715	701.4285726
500	612.8571426


500	612.8571426
471.42857	567.1428576


471.42857	567.1428576
427.142855	542.8571426


427.142855	542.8571426
374.857142	534.8571406


374.857142	534.8571406
315.714285	535.7142826


335.71429	251.4285726
244.285715	251.4285726


244.285715	251.4285726
224.285715	254.2857176


224.285715	254.2857176
220	290.0000026


220	290.0000026
220	297.1428576


220	297.1428576
221.42857	494.2857126


221.42857	494.2857126
222.857145	507.1428576


222.857145	507.1428576
224.285715	515.7142826


224.285715	515.7142826
235.714285	527.1428576


315.714285	535.7142826
235.714285	527.1428576




420	922.8571426
468.57143	840.0000026
522.85714	700.0000026
522.85714	585.7142826
480	540.0000026
431.42857	522.8571426
388.57143	517.1428526
331.42857	517.1428526
291.42857	517.1428526
262.85714	500.0000026
240	477.1428526
237.14286	460.0000026
234.28571	434.2857126
231.42857	345.7142826
231.42857	331.4285726
240	260.0000026
280	254.2857126
325.71429	254.2857126
345.71429	248.5714326
208.57143	248.5714326
208.57143	554.2857126
340	554.2857126
422.85714	562.8571426
462.85714	594.2857126
477.14286	640.0000026
485.71429	702.8571426
477.14286	757.1428526
457.14286	822.8571426
420	922.8571426
