184.913375	642.8055209
184.913375	193.9492457
252.7321053	246.9179603
252.7321053	589.8368063
184.913375	642.8055209

431.7173183	640.6618314
361.4518224	642.8055209
184.913375	642.8055209
252.7321053	589.8368063
400.7211598	589.8364104
431.7173183	640.6618314

507.11023	619.7397204
431.7173183	640.6618314
400.7211598	589.8364104
473.3174257	572.0781308
507.11023	619.7397204

575.1036828	558.657362
507.11023	619.7397204
473.3174257	572.0781308
529.8912412	504.7701687
575.1036828	558.657362

604.0606203	356.5293574
608.6051699	460.8337355
575.1036828	558.657362
529.8912412	504.7701687
538.689023	387.8614945
604.0606203	356.5293574

574.229731	282.0772598
604.0606203	356.5293574
538.689023	387.8614945
516.2575926	311.4702744
574.229731	282.0772598

476.0558081	206.7066305
530.2408219	234.0074339
574.229731	282.0772598
516.2575926	311.4702744
476.2305985	268.4523729
476.0558081	206.7066305

400.8376868	193.9492457
476.0558081	206.7066305
476.2305985	268.4523729
422.4534288	249.6735025
400.8376868	193.9492457

400.8376868	193.9492457
422.4534288	249.6735025
362.1509846	246.9179603
400.8376868	193.9492457

362.1509846	246.9179603
252.7321053	246.9179603
184.913375	193.9492457
400.8376868	193.9492457
362.1509846	246.9179603

