499.1266529	351.0307161
565.8518392	323.4877579
559.8239444	369.4863502
504.942998	399.6524563
499.1266529	351.0307161

504.942998	399.6524563
434.3053293	447.4309575
369.4842729	469.3529921
375.9344149	425.0406196
396.0258528	398.8092614
504.942998	399.6524563

271.4589375	357.4948722
393.3822426	348.5012637
499.1266529	351.0307161
504.942998	399.6524563
396.0258528	398.8092614
306.7775705	395.1556079
271.4589375	357.4948722

176.5533293	418.7638303
271.4589375	357.4948722
306.7775705	395.1556079
208.69963	466.8234258
176.5533293	418.7638303

139.5956579	639.2009226
130.2901497	520.6913936
176.5533293	418.7638303
208.69963	466.8234258
193.736795	616.8105847
139.5956579	639.2009226

203.3066651	731.2917265
139.5956579	639.2009226
193.736795	616.8105847
269.3440493	714.0071352
203.3066651	731.2917265

434.6225626	765.8140676
310.4786249	774.8545178
203.3066651	731.2917265
269.3440493	714.0071352
383.97099	727.9191233
434.6225626	765.8140676

529.845404	704.3577427
434.6225626	765.8140676
383.97099	727.9191233
460.900048	693.4904657
529.845404	704.3577427

575.0511394	602.6643879
529.845404	704.3577427
460.900048	693.4904657
505.2069564	624.3052585
575.0511394	602.6643879

569.2351969	497.4110632
575.0511394	602.6643879
505.2069564	624.3052585
511.6044933	503.1725936
569.2351969	497.4110632

434.3053293	447.4309575
369.4842729	469.3529921
504.942998	399.6524563
434.3053293	447.4309575

504.942998	399.6524563
528.4178545	419.7006645
569.2351969	497.4110632
511.6044933	503.1725936
434.3053293	447.4309575
504.942998	399.6524563

